actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"Throughout the Americas, the Pan American Health Organization (PAHO) has reported 9,386,082 cases of dengue; this number is twice as high as the number of cases recorded throughout 2023, 4,617,108 cases.",outside_scope_review,record_linking,Brazil,P1_high,50,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,"outside scope review - review_linking_event_003 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_89d26cc955fb_009,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_linking,Brazil,P1_high,51,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_linking_event_004 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 Ma...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_004,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_linking,Brazil,P1_high,52,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_linking_event_005 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 Ma...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_001; rec_src_search_f4f555107be5_003,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_linking,Brazil,P1_high,53,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_linking_event_017 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 Ma...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_005,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_linking,Brazil,P1_high,54,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_linking_event_018 - Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 Ma...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_002,record,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",outside_scope_review,record_normalization,Brazil,P1_high,55,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_619f95867581_001 - Countries/territories reporting dengue cases since March 20...,"Countries/territories reporting dengue cases since March 2023, and ...",https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_619f95867581_001,record,"The item may be outside the requested disease, location, or time window."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"Throughout the Americas, the Pan American Health Organization (PAHO) has reported 9,386,082 cases of dengue; this number is twice as high as the number of cases recorded throughout 2023, 4,617,108 cases.",outside_scope_review,record_normalization,Brazil,P1_high,56,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,"outside scope review - review_normalization_rec_src_search_89d26cc955fb_009 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_89d26cc955fb_009,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_normalization,Brazil,P1_high,57,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_f4f555107be5_001 - Epidemiological Update - Increase in dengue cases in the Re...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_001,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_normalization,Brazil,P1_high,58,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_f4f555107be5_002 - Epidemiological Update - Increase in dengue cases in the Re...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_002,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_normalization,Brazil,P1_high,59,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_f4f555107be5_003 - Epidemiological Update - Increase in dengue cases in the Re...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_003,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_normalization,Brazil,P1_high,60,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_f4f555107be5_004 - Epidemiological Update - Increase in dengue cases in the Re...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_004,record,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,record_normalization,Brazil,P1_high,61,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,outside scope review - review_normalization_rec_src_search_f4f555107be5_005 - Epidemiological Update - Increase in dengue cases in the Re...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_005,record,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",outside_scope_review,validation_scope_issue,Brazil,P1_high,62,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,"outside scope review - review_validation_val_result_001 - Countries/territories reporting dengue cases since March 2023, and ...","Countries/territories reporting dengue cases since March 2023, and ...",https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_619f95867581_001; val_result_001,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"Throughout the Americas, the Pan American Health Organization (PAHO) has reported 9,386,082 cases of dengue; this number is twice as high as the number of cases recorded throughout 2023, 4,617,108 cases.",outside_scope_review,validation_scope_issue,Brazil,P1_high,63,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,"outside scope review - review_validation_val_result_012 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_89d26cc955fb_009; val_result_012,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,validation_scope_issue,Brazil,P1_high,64,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_015 - Epidemiological Update - Increase in dengue cases in the Region of the Americas...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_001; val_result_015,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,validation_scope_issue,Brazil,P1_high,65,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_016 - Epidemiological Update - Increase in dengue cases in the Region of the Americas...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_002; val_result_016,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,validation_scope_issue,Brazil,P1_high,66,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_017 - Epidemiological Update - Increase in dengue cases in the Region of the Americas...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_003; val_result_017,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,validation_scope_issue,Brazil,P1_high,67,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_018 - Epidemiological Update - Increase in dengue cases in the Region of the Americas...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_004; val_result_018,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-03-31,Dengue,"| [Download](/sites/default/files/2024-04/2024-mar-29-phe-epiupdate-dengue-final.pdf ""Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024"") | In the Region of the Americas, the highest number of cases of dengue was reported in 2023, with a total of 4,569,464 cases, including 7,665 (0.17%) severe cases and 2,363 deaths (case fatality rate [CFR] 0.052%). During 2024, up to epidemiological week (EW) 12, there were 3,578,414 dengue cases reported to the Health Information Platform for the Americas (PLISA per its acronym in Spanish). Of this, 2,888 cases were characterized as severe dengue (0.08%), and 1,039 fatal cases were reported (case fatality rate 0.029%). The total cases reported through PLISA in 2024 represents an increase of more than thre...",outside_scope_review,validation_scope_issue,Brazil,P1_high,68,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_019 - Epidemiological Update - Increase in dengue cases in the Region of the Americas...,Epidemiological Update - Increase in dengue cases in the Region of the Americas - 29 March 2024 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_f4f555107be5_005; val_result_019,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"Sao Paulo state and Minas Gerais state have seen the most cases with 1,829,439 and 1,620,083 cases, respectively.",anomaly_review,anomaly,São Paulo,P1_high,69,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_006 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_89d26cc955fb_004; src_search_89d26cc955fb; anom_006,anomaly,An anomaly rule flagged the item for expert inspection.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-03-31,Dengue,"Sao Paulo state and Minas Gerais state have seen the most cases with 1,829,439 and 1,620,083 cases, respectively.",anomaly_review,anomaly,Minas Gerais,P1_high,70,human_review_items; record_inclusion_decisions; anomaly_results,"anomaly review - review_anomaly_anom_007 - Brazil dengue cases top 6 million, nearly 4,000 deaths","Brazil dengue cases top 6 million, nearly 4,000 deaths",https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,review_possible_spike_or_extraction_error,Is this a real public-health signal or an extraction/count-semantics problem?,rec_src_search_89d26cc955fb_005; src_search_89d26cc955fb; anom_007,anomaly,An anomaly rule flagged the item for expert inspection.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_042037d6ca22 - Boletim Epidemiológico – Dengue, Chikungunya E Zika","Boletim Epidemiológico – Dengue, Chikungunya E Zika",https://www.saude.mg.gov.br/categoria/documentos/boletim-epidemiologico-dengue-chikungunya-e-zika,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_042037d6ca22,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_066d8ce49c2c - Boletins da Dengue | Paraná contra a Dengue: Mude sua atitude,Boletins da Dengue | Paraná contra a Dengue: Mude sua atitude,https://www.dengue.pr.gov.br/Pagina/Boletins-da-Dengue,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_066d8ce49c2c,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-01-01-2024-03-31,Dengue,,source_identity_review,source_credibility,Brazil,P1_high,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_0cb54d17a3e3 - Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_0cb54d17a3e3,source,Publisher or source identity uncertainty can affect source independence and credibility.
