actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,60,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_34ae881076ba - Texas declares its measles outbreak over | AHA News,Texas declares its measles outbreak over | AHA News,https://www.aha.org/news/headline/2025-08-18-texas-declares-its-measles-outbreak-over,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_34ae881076ba,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,61,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_3e232b5b243d - Measles Outbreak – August 12, 2025 | Texas DSHS","Measles Outbreak – August 12, 2025 | Texas DSHS",https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3e232b5b243d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,62,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_470222e3d9fc - Confirmed Case of Measles - January 2025 | Texas DSHS,Confirmed Case of Measles - January 2025 | Texas DSHS,https://www.dshs.texas.gov/news-alerts/confirmed-case-measles-january-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_470222e3d9fc,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,63,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_50fedea73302 - 2nd child with measles dies in Texas, according to state health officials","2nd child with measles dies in Texas, according to state health officials",https://abcnews.com/Health/child-measles-dies-texas-hospital-officials/story?id=120539137,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_50fedea73302,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,64,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5b3b94cad94b - Texas measles outbreak hardened Mennonites against vaccines,Texas measles outbreak hardened Mennonites against vaccines,https://www.texastribune.org/2025/12/17/texas-measles-mennonite-seminole-aftermath,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b3b94cad94b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,65,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_65e6340a3a24 - Texas announces second death in measles outbreak | Texas DSHS,Texas announces second death in measles outbreak | Texas DSHS,https://www.dshs.texas.gov/news-alerts/texas-announces-second-death-measles-outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_65e6340a3a24,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,66,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_74152a4ae4ab - U.S. Measles Outbreak 2025 - Public Health - MSK Library Guides at Memorial Sloa...,U.S. Measles Outbreak 2025 - Public Health - MSK Library Guides at Memorial Sloan Kettering Cancer Center,https://libguides.mskcc.org/publichealth/measles2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_74152a4ae4ab,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,67,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_78633c13024a - News & Alerts | Texas DSHS,News & Alerts | Texas DSHS,https://www.dshs.texas.gov/news-alerts,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_78633c13024a,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,68,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7cb311dd75e6 - U.S. Measles Tracker | International Vaccine Access Center,U.S. Measles Tracker | International Vaccine Access Center,https://publichealth.jhu.edu/ivac/resources/us-measles-tracker,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7cb311dd75e6,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,69,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8bf36d4bffb4 - Measles | Texas Children's,Measles | Texas Children's,https://www.texaschildrens.org/measles,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8bf36d4bffb4,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,70,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8d237fa2e9fb - The Measles Outbreak in West Texas and Beyond | Johns Hopkins,The Measles Outbreak in West Texas and Beyond | Johns Hopkins,https://publichealth.jhu.edu/2025/the-measles-outbreak-in-west-texas-and-beyond,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8d237fa2e9fb,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ac2170651876 - An unvaccinated child has died in the Texas measles ... - YouTube,An unvaccinated child has died in the Texas measles ... - YouTube,https://www.youtube.com/watch?v=7GpyBGjcyEQ,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ac2170651876,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c62c62e520ae - Texas measles cases remain steady at 750. Track the spread here. - The Texas Tri...,Texas measles cases remain steady at 750. Track the spread here. - The Texas Tribune,https://www.texastribune.org/2025/04/22/texas-measles-outbreak-update,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c62c62e520ae,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d79bcfc122f2 - [PDF] MEASLES OUTBREAK - SOUTHWEST U.S. - 2025 - AMP.org,[PDF] MEASLES OUTBREAK - SOUTHWEST U.S. - 2025 - AMP.org,https://www.amp.org/AMP/assets/File/clinical-practice/Ysph_Vmoc_Special_Report_Measles_Outbreak_Southwest_Us_4_19_2025_1300_Hrs_Read_Only.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d79bcfc122f2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,74,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d93e2ef153b0 - Measles - Texas Epidemic Public Health Institute,Measles - Texas Epidemic Public Health Institute,https://tephi.texas.gov/training/selected-outbreaks/measles,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d93e2ef153b0,source,This review item requires human inspection before it should affect downstream interpretation.
CIDRAP,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,75,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ef91136c088c - Texas confirms measles outbreak as Georgia reports more cases | CIDRAP,Texas confirms measles outbreak as Georgia reports more cases | CIDRAP,https://www.cidrap.umn.edu/measles/texas-confirms-measles-outbreak-georgia-reports-more-cases,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ef91136c088c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-04-30,Measles,,general_review,source_screening,Texas,P3_low,76,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_f771bc0ae4a3 - As a measles outbreak centered in West Texas continues to grow, a ...","As a measles outbreak centered in West Texas continues to grow, a ...",https://www.facebook.com/cnn/posts/as-a-measles-outbreak-centered-in-west-texas-continues-to-grow-a-new-poll-finds-/1058701062789211,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f771bc0ae4a3,source,This review item requires human inspection before it should affect downstream interpretation.
